BSS Id,Receiver address,Type/Subtype,PHY type,MCS Index,Bandwidth,Short GI,Data rate,Channel,Frequency,Signal strength,Signal/noise ratio,Retry,TSF Timestamp
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-32 dBm,63 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-26 dBm,69 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-32 dBm,63 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,N/A,N/A,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,N/A,N/A,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,N/A,N/A,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-26 dBm,69 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,Type/Subtype: Beacon frame (0x0008),PHY type: 802.11g (ERP) (6),N/A,20 MHz,Not supported,9.0 Mbps,DS Parameter set: Current Channel: 1,2412,-34 dBm,61 dB,0,443699249
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-32 dBm,63 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,N/A,N/A,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,N/A,N/A,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,N/A,N/A,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-32 dBm,63 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,N/A,N/A,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,N/A,N/A,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,N/A,N/A,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-32 dBm,63 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-32 dBm,63 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-28 dBm,67 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,N/A,N/A,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,False,130.0 Mbps,1,2412,-26 dBm,69 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-32 dBm,63 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-32 dBm,63 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-34 dBm,61 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,00:20:a6:fc:b0:36,Type/Subtype: Request-to-send (0x001b),PHY type: 802.11g (ERP) (6),N/A,N/A,False,9.0 Mbps,1,2412,-36 dBm,59 dB,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: Clear-to-send (0x001c),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,-34 dBm,61 dB,0,Absent
2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,Type/Subtype: QoS Data (0x0028),PHY type: 802.11n (HT) (7),15,20 MHz,True,144.4 Mbps,1,2412,N/A,N/A,0,Absent
N/A,2c:f8:9b:dd:06:a0,Type/Subtype: 802.11 Block Ack (0x0019),PHY type: 802.11g (ERP) (6),N/A,N/A,False,6.0 Mbps,1,2412,-34 dBm,61 dB,0,Absent
